,date,value,SMA,WMA,EMA
116,1966-11-09,5.625,5.675,5.646428571428571,5.662204479082757
117,1966-11-10,5.625,5.66875,5.641666666666667,5.658661169030199
118,1966-11-11,5.625,5.6625,5.6375,5.655455321854406
119,1966-11-14,5.625,5.65625,5.633928571428571,5.652554797367282
120,1966-11-15,5.625,5.65,5.630952380952381,5.649930516508219
121,1966-11-16,5.625,5.64375,5.628571428571429,5.647556169779625
122,1966-11-17,5.75,5.64375,5.638690476190476,5.6573127689947045
123,1966-11-18,5.75,5.64375,5.648809523809524,5.666140160310629
124,1966-11-21,5.75,5.64375,5.6589285714285715,5.674126841164317
125,1966-11-22,5.75,5.65,5.669047619047619,5.681352880402951
126,1966-11-23,5.75,5.65625,5.678571428571429,5.687890721054414
127,1966-11-24,5.75,5.6625,5.6875,5.69380590663476
128,1966-11-25,5.75,5.66875,5.695833333333334,5.69915773827648
129,1966-11-28,5.75,5.675,5.703571428571428,5.7039998692673315
130,1966-11-29,5.625,5.675,5.6988095238095235,5.6964760569736415
131,1966-11-30,5.625,5.675,5.694047619047619,5.6896688009928456
132,1966-12-01,5.625,5.675,5.689285714285714,5.683509857365689
133,1966-12-02,5.625,5.675,5.684523809523809,5.6779374816484705
134,1966-12-05,5.625,5.675,5.679761904761905,5.672895809895082
135,1966-12-06,5.625,5.675,5.675,5.66833429859612
136,1966-12-07,5.625,5.675,5.670238095238095,5.664207217959585
137,1966-12-08,5.625,5.675,5.66547619047619,5.660473193452564
138,1966-12-09,5.625,5.675,5.660714285714286,5.657094791007249
139,1966-12-12,5.625,5.675,5.655952380952381,5.654038141732487
140,1966-12-13,5.625,5.675,5.651190476190476,5.651272602368187
141,1966-12-14,5.625,5.675,5.646428571428571,5.6487704480783
142,1966-12-15,5.625,5.66875,5.641666666666667,5.646506594502351
143,1966-12-16,5.625,5.6625,5.6375,5.644458346278854
144,1966-12-19,5.625,5.65625,5.633928571428571,5.64260516951937
145,1966-12-20,5.625,5.65,5.630952380952381,5.640928485952109
146,1966-12-21,5.625,5.64375,5.628571428571429,5.639411486671235
147,1966-12-22,5.625,5.6375,5.626785714285714,5.638038963624597
148,1966-12-23,5.5,5.625,5.6136904761904765,5.624892391270757
149,1966-12-26,5.5,5.6125,5.601785714285715,5.6129978742231055
150,1966-12-27,5.5,5.60625,5.5910714285714285,5.602236168974694
151,1966-12-28,5.5,5.6,5.580952380952381,5.5924993885692516
152,1966-12-29,5.5,5.59375,5.571428571428571,5.583689921020174
153,1966-12-30,5.5,5.5875,5.5625,5.5757194507380925
154,1967-01-02,5.5,5.58125,5.554166666666666,5.568508073156526
155,1967-01-03,5.5,5.575,5.546428571428572,5.56198349367947
156,1967-01-04,5.5,5.56875,5.539285714285715,5.556080302920174
157,1967-01-05,5.5,5.5625,5.532738095238095,5.550739320965176
158,1967-01-06,5.5,5.55625,5.526785714285714,5.5459070040897025
159,1967-01-09,5.5,5.55,5.521428571428571,5.541534907976624
160,1967-01-10,5.5,5.54375,5.516666666666667,5.537579202057623
161,1967-01-11,5.375,5.53125,5.500595238095238,5.522095467120875
162,1967-01-12,5.375,5.51875,5.485714285714286,5.508086373861993
163,1967-01-13,5.375,5.50625,5.47202380952381,5.495411480170104
164,1967-01-16,5.375,5.49375,5.45952380952381,5.483943719381865
165,1967-01-17,5.125,5.46875,5.4244047619047615,5.449758601168014
166,1967-01-18,5.125,5.44375,5.391666666666667,5.41882920887607
167,1967-01-19,5.125,5.41875,5.361309523809524,5.390845473302092
168,1967-01-20,5.125,5.4,5.333333333333333,5.365526855654943
169,1967-01-23,5.125,5.38125,5.307142857142857,5.34261953513377
170,1967-01-24,5.125,5.3625,5.282738095238095,5.321893864355654
171,1967-01-25,5.125,5.34375,5.260119047619048,5.303142067123821
172,1967-01-26,4.875,5.3125,5.21547619047619,5.262366630927016
173,1967-01-27,4.875,5.28125,5.173809523809524,5.225474569829703
174,1967-01-30,4.875,5.25,5.135119047619048,5.192096038543749
175,1967-01-31,4.75,5.2125,5.0875,5.149991652977852
176,1967-02-01,4.75,5.175,5.043452380952381,5.11189720906543
177,1967-02-02,4.75,5.1375,5.002976190476191,5.0774308075703685
178,1967-02-03,4.75,5.1,4.9660714285714285,5.046246920618
179,1967-02-06,4.75,5.0625,4.932738095238095,5.0180329277548985
180,1967-02-07,4.75,5.025,4.90297619047619,4.992505981907928
181,1967-02-08,4.75,4.99375,4.876785714285714,4.969410173823526
182,1967-02-09,4.75,4.9625,4.853571428571429,4.948513966560523
183,1967-02-10,4.75,4.93125,4.833333333333333,4.92960787431707
184,1967-02-13,4.8125,4.903125,4.8220238095238095,4.918454743328282
185,1967-02-14,4.875,4.890625,4.819345238095238,4.914316196310577
186,1967-02-15,4.875,4.878125,4.817857142857143,4.91057179663407
187,1967-02-16,5.0,4.871875,4.829464285714286,4.919088768440583
188,1967-02-17,5.0,4.865625,4.841666666666667,4.926794600064638
189,1967-02-20,5.0,4.859375,4.854464285714286,4.933766542954072
190,1967-02-21,5.0,4.853125,4.867857142857143,4.940074491275634
191,1967-02-22,5.0,4.846875,4.881845238095238,4.945781682608479
192,1967-02-23,5.0,4.853125,4.896428571428571,4.950945331904952
193,1967-02-24,5.0,4.859375,4.910416666666666,4.955617205074126
194,1967-02-27,5.0,4.865625,4.923809523809524,4.959844137938341
195,1967-02-28,5.0,4.878125,4.9366071428571425,4.963668505765306
196,1967-03-01,4.875,4.884375,4.936309523809523,4.9552238861454985
197,1967-03-02,4.875,4.890625,4.935416666666667,4.947583516017484
198,1967-03-03,4.875,4.896875,4.933928571428571,4.940670800190808
199,1967-03-06,4.875,4.903125,4.931845238095238,4.934416438255195
200,1967-03-07,4.875,4.909375,4.929166666666666,4.92875772983956
201,1967-03-08,4.875,4.915625,4.925892857142857,4.923637946036822
202,1967-03-09,4.875,4.921875,4.922023809523809,4.919005760693027
203,1967-03-10,4.875,4.928125,4.9175595238095235,4.914814735859427
204,1967-03-13,4.75,4.925,4.900595238095238,4.899118094329715
205,1967-03-14,4.75,4.91875,4.883928571428571,4.884916371044428
206,1967-03-15,4.75,4.9125,4.867857142857143,4.872067192836794
207,1967-03-16,4.625,4.89375,4.84047619047619,4.848536983973777
208,1967-03-17,4.625,4.875,4.814880952380952,4.8272477473873145
209,1967-03-20,4.625,4.85625,4.791071428571429,4.8079860571456
210,1967-03-21,4.5,4.83125,4.757142857142857,4.778654051683389
211,1967-03-22,4.5,4.80625,4.725595238095238,4.752115570554499
212,1967-03-23,4.5,4.78125,4.696428571428571,4.7281045638217725
213,1967-03-24,4.5,4.75625,4.669642857142857,4.706380319637424
214,1967-03-27,4.5,4.73125,4.645238095238096,4.686725051091648
215,1967-03-28,4.5,4.70625,4.623214285714286,4.668941712885175
216,1967-03-29,4.5,4.6875,4.603571428571429,4.65285202593778
217,1967-03-30,4.375,4.6625,4.5738095238095235,4.626389928220568
218,1967-03-31,4.375,4.6375,4.546428571428572,4.602448030287552
219,1967-04-03,4.375,4.6125,4.521428571428571,4.580786313111377
220,1967-04-04,4.375,4.5875,4.498809523809523,4.561187616619723
221,1967-04-05,4.375,4.5625,4.478571428571429,4.543455462651964
222,1967-04-06,4.375,4.5375,4.460714285714285,4.527412085253284
223,1967-04-07,4.375,4.5125,4.445238095238095,4.512896648559831
224,1967-04-10,4.375,4.49375,4.432142857142857,4.499763634409096
225,1967-04-11,4.25,4.46875,4.4089285714285715,4.475976621604656
226,1967-04-12,4.25,4.44375,4.3880952380952385,4.454455038591763
227,1967-04-13,4.25,4.425,4.369642857142857,4.434983130152058
228,1967-04-14,4.25,4.40625,4.35297619047619,4.417365689183235
229,1967-04-17,4.25,4.3875,4.338095238095238,4.401426099735608
230,1967-04-18,4.25,4.375,4.325,4.387004566426142
231,1967-04-19,4.25,4.3625,4.313095238095238,4.37395651247972
232,1967-04-20,4.25,4.35,4.302380952380952,4.362151130337914
233,1967-04-21,4.25,4.3375,4.292857142857143,4.351470070305011
234,1967-04-24,4.25,4.325,4.28452380952381,4.341806254084895
235,1967-04-25,4.25,4.3125,4.277380952380953,4.333062801314423
236,1967-04-26,4.25,4.3,4.271428571428571,4.325152058331701
237,1967-04-27,4.25,4.29375,4.266666666666667,4.317994719442645
238,1967-04-28,4.25,4.2875,4.2625,4.311519031876414
239,1967-05-01,4.25,4.28125,4.258928571428571,4.305660076459396
240,1967-05-02,4.25,4.275,4.255952380952381,4.300359116796418
241,1967-05-03,4.25,4.26875,4.253571428571429,4.295563010434709
242,1967-05-04,4.25,4.2625,4.251785714285714,4.2912236761074745
243,1967-05-05,4.25,4.25625,4.250595238095238,4.287297611716189
244,1967-05-08,4.375,4.25625,4.261904761904762,4.295650220124359
245,1967-05-09,4.375,4.2625,4.273214285714285,4.30320734201743
246,1967-05-10,4.375,4.26875,4.2839285714285715,4.310044738015896
247,1967-05-11,4.375,4.275,4.294047619047619,4.316230953443056
248,1967-05-12,4.25,4.275,4.291666666666667,4.309923243591242
249,1967-05-15,4.25,4.275,4.289285714285715,4.3042162680110465
250,1967-05-16,4.25,4.275,4.286904761904762,4.299052813914693
251,1967-05-17,4.25,4.275,4.28452380952381,4.294381117351336
252,1967-05-18,4.25,4.275,4.2821428571428575,4.290154344270214
253,1967-05-19,4.25,4.275,4.279761904761905,4.286330121006349
254,1967-05-22,4.25,4.275,4.277380952380953,4.282870109481906
255,1967-05-23,4.25,4.275,4.275,4.279739622864558
256,1967-05-24,4.25,4.275,4.272619047619048,4.27690727782982
257,1967-05-25,4.25,4.275,4.270238095238096,4.27434467994125
258,1967-05-26,4.25,4.275,4.267857142857143,4.272026138994452
259,1967-05-29,4.25,4.275,4.265476190476191,4.26992841147116
260,1967-05-30,4.25,4.275,4.2630952380952385,4.268030467521518
261,1967-05-31,4.25,4.275,4.260714285714286,4.266313280138509
262,1967-06-01,4.25,4.275,4.258333333333334,4.264759634411027
263,1967-06-02,4.25,4.275,4.255952380952381,4.263353954943304
264,1967-06-05,4.25,4.26875,4.253571428571429,4.262082149710605
265,1967-06-06,4.25,4.2625,4.251785714285714,4.260931468785782
266,1967-06-07,4.25,4.25625,4.250595238095238,4.259890376520467
267,1967-06-08,4.375,4.25625,4.261904761904762,4.270853197804256
268,1967-06-09,4.375,4.2625,4.273214285714285,4.280771940870538
269,1967-06-12,4.375,4.26875,4.2839285714285715,4.289746041740027
270,1967-06-13,4.375,4.275,4.294047619047619,4.297865466336228
271,1967-06-14,4.375,4.28125,4.303571428571429,4.3052116123994555
272,1967-06-15,4.375,4.2875,4.3125,4.311858125504278
273,1967-06-16,4.375,4.29375,4.320833333333334,4.317871637361021
274,1967-06-19,4.375,4.3,4.328571428571428,4.323312433802834
275,1967-06-20,4.375,4.30625,4.335714285714285,4.32823505915495
276,1967-06-21,4.375,4.3125,4.342261904761905,4.332688863044958
277,1967-06-22,4.375,4.31875,4.348214285714286,4.336718495135918
278,1967-06-23,4.5,4.33125,4.3654761904761905,4.352269114646795
279,1967-06-26,4.5,4.34375,4.381547619047619,4.366338722775681
280,1967-06-27,4.5,4.35625,4.396428571428571,4.3790683682256235
281,1967-06-28,4.625,4.375,4.422023809523809,4.402490428394625
282,1967-06-29,4.625,4.39375,4.445833333333334,4.423681816166576
283,1967-06-30,4.75,4.41875,4.479761904761904,4.45475973843644
284,1967-07-03,4.75,4.44375,4.5113095238095235,4.482877858585362
285,1967-07-04,4.75,4.46875,4.54047619047619,4.508318062529622
286,1967-07-05,4.75,4.49375,4.567261904761905,4.5313353899077615
287,1967-07-06,4.625,4.50625,4.579761904761905,4.540255828964168
288,1967-07-07,4.625,4.51875,4.5910714285714285,4.548326702396154
289,1967-07-10,4.5,4.525,4.589285714285714,4.543724159310805
290,1967-07-11,4.5,4.53125,4.586904761904762,4.539559953662156
291,1967-07-12,4.5,4.5375,4.583928571428571,4.5357923390276635
292,1967-07-13,4.5,4.54375,4.580357142857143,4.532383544834552
293,1967-07-14,4.5,4.55,4.576190476190476,4.529299397707452
294,1967-07-17,4.5,4.55625,4.571428571428571,4.52650897887817
295,1967-07-18,4.5,4.5625,4.566071428571429,4.523984314223106
296,1967-07-19,4.5,4.56875,4.560119047619048,4.521700093820905
297,1967-07-20,4.5,4.575,4.553571428571429,4.5196334182189135
298,1967-07-21,4.5,4.575,4.546428571428572,4.517763568864731
299,1967-07-24,4.625,4.58125,4.5511904761904765,4.527976562306186
300,1967-07-25,4.625,4.5875,4.555357142857143,4.537216889705598
301,1967-07-26,4.625,4.5875,4.558928571428571,4.545577185924113
302,1967-07-27,4.625,4.5875,4.5625,4.55314126345515
303,1967-07-28,4.625,4.58125,4.566071428571429,4.559984952649899
304,1967-07-31,4.625,4.575,4.570238095238095,4.566176861921337
305,1967-08-01,4.625,4.56875,4.575,4.571779065547878
306,1967-08-02,4.75,4.56875,4.592261904761905,4.588752487876652
307,1967-08-03,4.75,4.575,4.609523809523809,4.604109393793163
308,1967-08-04,4.75,4.58125,4.626190476190477,4.618003737241433
309,1967-08-07,4.75,4.59375,4.642261904761905,4.630574809885106
310,1967-08-08,4.875,4.6125,4.669047619047619,4.653853399419858
311,1967-08-09,4.875,4.63125,4.694047619047619,4.6749149804274905
312,1967-08-10,4.875,4.65,4.717261904761905,4.693970696577254
313,1967-08-11,4.875,4.66875,4.7386904761904765,4.711211582617516
314,1967-08-14,4.875,4.6875,4.758333333333334,4.7268104795110855
315,1967-08-15,4.75,4.7,4.764285714285714,4.729019005271935
316,1967-08-16,4.75,4.7125,4.769047619047619,4.731017195246037
317,1967-08-17,4.75,4.725,4.772619047619048,4.732825081413081
318,1967-08-18,4.75,4.7375,4.775,4.734460787945168
319,1967-08-21,4.75,4.74375,4.776190476190476,4.735940712902772
320,1967-08-22,4.75,4.75,4.776785714285714,4.737279692626317
321,1967-08-23,4.75,4.75625,4.776785714285714,4.73849115047143
322,1967-08-24,4.75,4.7625,4.776190476190476,4.739587231378913
323,1967-08-25,4.75,4.76875,4.775,4.74057892362854
324,1967-08-28,4.75,4.775,4.773214285714285,4.74147616899725
325,1967-08-29,4.75,4.78125,4.770833333333333,4.742287962426084
326,1967-08-30,4.75,4.78125,4.767857142857143,4.743022442195028
327,1967-08-31,4.75,4.78125,4.7648809523809526,4.743686971509788
328,1967-09-01,4.75,4.78125,4.761904761904762,4.744288212318379
329,1967-09-04,4.75,4.78125,4.758928571428571,4.744832192097581
330,1967-09-05,4.75,4.775,4.755952380952381,4.745324364278764
331,1967-09-06,4.625,4.7625,4.741666666666666,4.73386490101412
332,1967-09-07,4.625,4.75,4.728571428571429,4.7234968152032515
333,1967-09-08,4.625,4.7375,4.716666666666667,4.714116166136275
334,1967-09-11,4.625,4.725,4.705952380952381,4.705628912218534
335,1967-09-12,4.625,4.71875,4.696428571428571,4.6979499681977215
336,1967-09-13,4.625,4.7125,4.6875,4.691002352178891
337,1967-09-14,4.75,4.7125,4.691071428571429,4.6966211757809
338,1967-09-15,4.75,4.7125,4.694642857142857,4.701704873325577
339,1967-09-18,4.75,4.7125,4.698214285714286,4.706304409199332
340,1967-09-19,4.75,4.7125,4.701785714285714,4.71046589403749
341,1967-09-20,4.75,4.7125,4.705357142857143,4.714231046986301
342,1967-09-21,4.875,4.71875,4.720833333333333,4.729542375844749
343,1967-09-22,4.875,4.725,4.735714285714286,4.743395482907154
344,1967-09-25,4.875,4.73125,4.75,4.755929246439806
345,1967-09-26,4.875,4.7375,4.763690476190476,4.767269318207443
346,1967-09-27,4.875,4.74375,4.776785714285714,4.777529383140068
347,1967-09-28,4.875,4.75,4.789285714285715,4.78681229903149
348,1967-09-29,4.875,4.75625,4.8011904761904765,4.795211127695158
349,1967-10-02,4.875,4.7625,4.8125,4.802810067914667
350,1967-10-03,4.875,4.76875,4.823214285714286,4.809685299541841
351,1967-10-04,4.875,4.78125,4.833333333333333,4.815905747204523
352,1967-10-05,4.875,4.79375,4.842261904761905,4.821533771280283
353,1967-10-06,4.875,4.80625,4.85,4.826625793063113
354,1967-10-09,4.875,4.81875,4.856547619047619,4.831232860390435
355,1967-10-10,4.875,4.83125,4.8619047619047615,4.8354011594008695
356,1967-10-11,4.875,4.84375,4.866071428571429,4.839172477553167
357,1967-10-12,4.875,4.85,4.869047619047619,4.842584622548103
358,1967-10-13,4.875,4.85625,4.871428571428571,4.8456718013530455
359,1967-10-16,4.875,4.8625,4.873214285714286,4.848464963128945
360,1967-10-17,4.875,4.86875,4.874404761904762,4.850992109497618
361,1967-10-18,4.875,4.875,4.875,4.85327857525975
362,1967-10-19,4.875,4.875,4.875,4.855347282377869
363,1967-10-20,4.875,4.875,4.875,4.857218969770453
364,1967-10-23,4.875,4.875,4.875,4.858912401220886
365,1967-10-24,4.875,4.875,4.875,4.860444553485563
366,1967-10-25,4.875,4.875,4.875,4.861830786486938
367,1967-10-26,4.875,4.875,4.875,4.8630849972977055
368,1967-10-27,4.875,4.875,4.875,4.864219759459829
369,1967-10-30,4.875,4.875,4.875,4.865246449035083
370,1967-10-31,4.875,4.875,4.875,4.866175358650789
371,1967-11-01,4.875,4.875,4.875,4.867015800684047
372,1967-11-02,4.875,4.875,4.875,4.8677762006189
373,1967-11-03,4.875,4.875,4.875,4.868464181512338
374,1967-11-06,4.875,4.875,4.875,4.869086640415925
375,1967-11-07,4.875,4.875,4.875,4.8696498175191705
376,1967-11-08,4.875,4.875,4.875,4.870159358707821
377,1967-11-09,4.875,4.875,4.875,4.870620372164219
378,1967-11-10,4.875,4.875,4.875,4.871037479577151
379,1967-11-13,4.875,4.875,4.875,4.871414862474564
380,1967-11-14,4.875,4.875,4.875,4.871756304143654
381,1967-11-15,4.875,4.875,4.875,4.872065227558544
382,1967-11-16,4.875,4.875,4.875,4.8723447296958255
383,1967-11-17,4.875,4.875,4.875,4.872597612581937
384,1967-11-20,5.125,4.8875,4.898809523809524,4.896635935193181
385,1967-11-21,5.125,4.9,4.921428571428572,4.918384893746212
386,1967-11-22,5.125,4.9125,4.942857142857143,4.938062522913239
387,1967-11-23,5.125,4.925,4.963095238095238,4.955866092159597
388,1967-11-24,5.125,4.9375,4.982142857142857,4.971974083382492
389,1967-11-27,5.125,4.95,5.0,4.986547980203207
390,1967-11-28,5.125,4.9625,5.016666666666667,4.999733886850521
391,1967-11-29,5.125,4.975,5.0321428571428575,5.011663992864757
392,1967-11-30,5.125,4.9875,5.046428571428572,5.022457898306209
393,1967-12-01,5.25,5.00625,5.071428571428571,5.044128574657999
394,1967-12-04,5.25,5.025,5.0946428571428575,5.063735377071523
395,1967-12-05,5.375,5.05,5.127976190476191,5.093379626874235
396,1967-12-06,5.375,5.075,5.1589285714285715,5.120200614790974
397,1967-12-07,5.375,5.1,5.1875,5.14446722290612
398,1967-12-08,5.375,5.125,5.213690476190476,5.166422725486489
399,1967-12-11,5.375,5.15,5.2375,5.18628722782111
400,1967-12-12,5.375,5.175,5.258928571428571,5.204259872790527
401,1967-12-13,5.375,5.2,5.27797619047619,5.220520837286667
402,1967-12-14,5.375,5.225,5.294642857142857,5.235233138497461
403,1967-12-15,5.375,5.25,5.308928571428571,5.248544268164369
404,1967-12-18,5.5,5.26875,5.332738095238096,5.272492433101095
405,1967-12-19,5.5,5.2875,5.354761904761904,5.294159820424801
406,1967-12-20,5.5,5.30625,5.375,5.31376364705101
407,1967-12-21,5.5,5.325,5.393452380952381,5.331500442569961
408,1967-12-22,5.5,5.34375,5.410119047619047,5.347548019468061
409,1967-12-25,5.5,5.3625,5.425,5.3620672557091975
410,1967-12-26,5.5,5.38125,5.438095238095238,5.375203707546417
411,1967-12-27,5.5,5.4,5.449404761904762,5.387089068732473
412,1967-12-28,5.625,5.425,5.470833333333333,5.409747252662713
413,1967-12-29,5.625,5.44375,5.489880952380952,5.4302475143138835
414,1968-01-01,5.625,5.4625,5.507142857142857,5.448795370093514
415,1968-01-02,5.625,5.475,5.522619047619048,5.465576763417941
416,1968-01-03,5.625,5.4875,5.536904761904762,5.480759928806708
417,1968-01-04,5.625,5.5,5.55,5.494497078444164
418,1968-01-05,5.625,5.5125,5.561904761904762,5.506925928116148
419,1968-01-08,5.5,5.51875,5.560714285714286,5.50626631591461
420,1968-01-09,5.5,5.525,5.558928571428571,5.505669523922743
421,1968-01-10,5.375,5.525,5.544642857142857,5.493224807358672
422,1968-01-11,5.375,5.525,5.5303571428571425,5.481965301895942
423,1968-01-12,5.375,5.525,5.516071428571428,5.471778130286805
424,1968-01-15,5.375,5.51875,5.501785714285714,5.462561165497585
425,1968-01-16,5.375,5.5125,5.488095238095238,5.454222006878768
426,1968-01-17,5.375,5.50625,5.475,5.446677053842695
427,1968-01-18,5.375,5.5,5.4625,5.439850667762438
428,1968-01-19,5.375,5.49375,5.4505952380952385,5.433674413689825
429,1968-01-22,5.375,5.4875,5.439285714285714,5.428086374290794
430,1968-01-23,5.375,5.48125,5.428571428571429,5.4230305291202425
431,1968-01-24,5.375,5.475,5.418452380952381,5.418456193013553
432,1968-01-25,5.375,5.4625,5.4089285714285715,5.414317507964642
433,1968-01-26,5.25,5.44375,5.388690476190476,5.398668221491819
434,1968-01-29,5.25,5.425,5.370238095238095,5.3845093432545035
435,1968-01-30,5.125,5.4,5.341666666666667,5.359794167706456
436,1968-01-31,5.125,5.375,5.315476190476191,5.337432818401079
437,1968-02-01,5.125,5.35,5.291666666666667,5.3172011214105
438,1968-02-02,5.125,5.325,5.270238095238096,5.298896252704739
439,1968-02-05,5.125,5.30625,5.251190476190477,5.282334704828097
440,1968-02-06,5.25,5.29375,5.245833333333334,5.279255209130183
441,1968-02-07,5.25,5.2875,5.241666666666666,5.276468998736833
442,1968-02-08,5.25,5.28125,5.238095238095238,5.2739481417142775
443,1968-02-09,5.25,5.275,5.2351190476190474,5.271667366312918
444,1968-02-12,5.25,5.26875,5.232738095238095,5.269603807616449
445,1968-02-13,5.25,5.2625,5.230952380952381,5.2677367783196445
446,1968-02-14,5.25,5.25625,5.229761904761904,5.266047561336821
447,1968-02-15,5.25,5.25,5.229166666666667,5.264519222161885
448,1968-02-16,5.25,5.24375,5.229166666666667,5.263136439098849
449,1968-02-19,5.25,5.2375,5.229761904761904,5.261885349660863
450,1968-02-20,5.25,5.23125,5.230952380952381,5.260753411597924
451,1968-02-21,5.25,5.225,5.232738095238095,5.259729277160027
452,1968-02-22,5.25,5.21875,5.2351190476190474,5.258802679335262
453,1968-02-23,5.25,5.21875,5.238095238095238,5.25796432892238
454,1968-02-26,5.25,5.21875,5.241071428571429,5.257205821405963
455,1968-02-27,5.25,5.225,5.244047619047619,5.256519552700633
456,1968-02-28,5.25,5.23125,5.246428571428571,5.25589864291962
457,1968-02-29,5.25,5.2375,5.248214285714286,5.255336867403465
458,1968-03-01,5.25,5.24375,5.249404761904762,5.254828594317421
459,1968-03-04,5.25,5.25,5.25,5.254368728191952
460,1968-03-05,5.25,5.25,5.25,5.253952658840338
461,1968-03-06,5.25,5.25,5.25,5.253576215141258
462,1968-03-07,5.25,5.25,5.25,5.253235623223043
463,1968-03-08,5.375,5.25625,5.261904761904762,5.264832230535134
464,1968-03-11,5.375,5.2625,5.273214285714285,5.275324399055598
465,1968-03-12,5.375,5.26875,5.2839285714285715,5.2848173134312555
466,1968-03-13,5.375,5.275,5.294047619047619,5.2934061407235165
467,1968-03-14,5.625,5.29375,5.3273809523809526,5.324986508273658
468,1968-03-15,5.625,5.3125,5.358928571428572,5.353559221771405
469,1968-03-18,5.625,5.33125,5.388690476190476,5.379410724459843
470,1968-03-19,5.625,5.35,5.416666666666667,5.402800179273191
471,1968-03-20,5.625,5.36875,5.442857142857143,5.423962066961459
472,1968-03-21,5.625,5.3875,5.467261904761905,5.443108536774653
473,1968-03-22,5.625,5.40625,5.489880952380952,5.460431533272304
474,1968-03-25,5.625,5.425,5.510714285714286,5.476104720579704
475,1968-03-26,5.625,5.44375,5.529761904761905,5.490285223381637
476,1968-03-27,5.5,5.45625,5.535119047619047,5.491210440202433
477,1968-03-28,5.75,5.48125,5.563095238095238,5.515857064945059
478,1968-03-29,5.75,5.50625,5.588690476190476,5.538156392093149
479,1968-04-01,5.625,5.525,5.6,5.546427211893802
480,1968-04-02,5.625,5.54375,5.609523809523809,5.553910334570583
481,1968-04-03,5.625,5.5625,5.617261904761905,5.5606807788971935
482,1968-04-04,5.625,5.58125,5.623214285714286,5.566806419002222
483,1968-04-05,5.625,5.59375,5.627380952380952,5.572348664811535
484,1968-04-08,5.75,5.6125,5.642261904761905,5.589267839591389
485,1968-04-09,5.75,5.63125,5.6553571428571425,5.604575664392209
486,1968-04-10,5.75,5.65,5.666666666666667,5.618425601116761
487,1968-04-11,5.75,5.65625,5.6761904761904765,5.630956496248499
488,1968-04-12,5.75,5.6625,5.685119047619048,5.642293972796261
489,1968-04-15,5.75,5.66875,5.693452380952381,5.652551689672808
490,1968-04-16,5.625,5.66875,5.689285714285714,5.649927719227779
491,1968-04-17,5.625,5.66875,5.685119047619048,5.647553650729895
492,1968-04-18,5.625,5.66875,5.680952380952381,5.645405683993714
493,1968-04-19,5.875,5.68125,5.7005952380952385,5.667271809327646
494,1968-04-22,5.875,5.69375,5.719047619047619,5.687055446534537
495,1968-04-23,5.875,5.70625,5.736309523809524,5.704954927816963
496,1968-04-24,5.875,5.725,5.752380952380952,5.7211496965963
497,1968-04-25,5.875,5.73125,5.766666666666667,5.735802106444272
498,1968-04-26,5.875,5.7375,5.7803571428571425,5.749059048687674
499,1968-04-29,5.875,5.75,5.793452380952381,5.7610534250031336
500,1968-04-30,5.875,5.7625,5.805357142857143,5.77190547976474
501,1968-05-01,5.875,5.775,5.816071428571429,5.781724005501432
502,1968-05-02,6.0,5.79375,5.8375,5.8025121954536765
503,1968-05-03,6.0,5.8125,5.857142857142857,5.821320557791422
504,1968-05-06,6.125,5.83125,5.886904761904762,5.850242409430335
505,1968-05-07,6.125,5.85,5.914880952380952,5.876409799008398
506,1968-05-08,6.125,5.86875,5.941071428571429,5.900085056245693
507,1968-05-09,6.0,5.88125,5.953571428571428,5.909600765174675
508,1968-05-10,6.0,5.89375,5.964880952380953,5.9182102161104195
509,1968-05-13,6.0,5.90625,5.975,5.925999719337999
510,1968-05-14,6.0,5.925,5.983928571428572,5.933047365115333
511,1968-05-15,6.0,5.94375,5.991071428571429,5.93942380653292
512,1968-05-16,6.0,5.9625,5.996428571428571,5.945192967815499
513,1968-05-17,6.0,5.96875,6.0,5.9504126851664045
514,1968-05-20,6.125,5.98125,6.0148809523809526,5.96704004848389
515,1968-05-21,6.125,5.99375,6.0285714285714285,5.982083853390186
516,1968-05-22,6.125,6.00625,6.041071428571429,5.9956949149720735
517,1968-05-23,6.125,6.01875,6.052380952380952,6.008009684974733
518,1968-05-24,6.125,6.03125,6.0625,6.019151619739044
519,1968-05-27,6.0,6.0375,6.059523809523809,6.017327655954373
520,1968-05-28,6.0,6.04375,6.055952380952381,6.015677403006338
521,1968-05-29,6.0,6.05,6.051785714285714,6.014184317005734
522,1968-05-30,6.0,6.05,6.047023809523809,6.012833429671854
523,1968-05-31,6.0,6.05,6.042261904761904,6.011611198274535
524,1968-06-03,6.0,6.04375,6.0375,6.010505369867436
525,1968-06-04,5.875,6.03125,6.021428571428571,5.997600096546728
526,1968-06-05,5.875,6.01875,6.006547619047619,5.985923896875612
527,1968-06-06,5.875,6.0125,5.992857142857143,5.975359716220792
528,1968-06-07,5.875,6.00625,5.979761904761904,5.965801648009288
529,1968-06-10,5.875,6.0,5.967261904761905,5.957153872008403
530,1968-06-11,5.875,5.99375,5.955357142857143,5.9493296937218885
531,1968-06-12,6.0,5.99375,5.955952380952381,5.954155437176946
532,1968-06-13,6.0,5.99375,5.956547619047619,5.958521586017237
533,1968-06-14,6.0,5.99375,5.957142857142857,5.9624719111584525
534,1968-06-17,6.0,5.9875,5.957738095238096,5.966046014857648
